series_id,game_id,game_number,year,date,split,playoffs,patch,blue_team,red_team,first_pick_side,step,draft_state,fearless_unavailable,fearless_unavailable_count,next_phase,next_side,next_action,target_champion,winner_side,winner_team,next_side_eventually_won,blue_games_before,blue_wins_before,blue_win_rate_before,red_games_before,red_wins_before,red_win_rate_before,blue_season_games_before,blue_season_wins_before,blue_season_win_rate_before,red_season_games_before,red_season_wins_before,red_season_win_rate_before,blue_last5_games,blue_last5_win_rate,red_last5_games,red_last5_win_rate,blue_last10_games,blue_last10_win_rate,red_last10_games,red_last10_win_rate,blue_side_games_before,blue_side_win_rate_before,red_side_games_before,red_side_win_rate_before,blue_patch_games_before,blue_patch_win_rate_before,red_patch_games_before,red_patch_win_rate_before,blue_h2h_games_before,blue_h2h_win_rate_before,red_h2h_games_before,red_h2h_win_rate_before
2025_20250424_DN_SOOPers_vs_Gen_G_S2,LOLTMNT01_230375,1,2025,2025-04-24 08:06:14+00:00,Rounds 1-2,0,15.08,Gen.G,DN SOOPers,BLUE,11,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Vi""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Kalista""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Gwen""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Azir""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Sejuani""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Naafiri""}]",[],0,PICK_PHASE_1,BLUE,PICK,Taliyah,BLUE,Gen.G,1,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,5.0,0.8,5.0,0.0,10.0,0.8,10.0,0.2,16.0,0.8125,11.0,0.09090909090909091,0.0,,0.0,,2.0,1.0,2.0,0.0
2025_20250424_DN_SOOPers_vs_Gen_G_S2,LOLTMNT01_230375,1,2025,2025-04-24 08:06:14+00:00,Rounds 1-2,0,15.08,Gen.G,DN SOOPers,BLUE,12,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Vi""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Kalista""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Gwen""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Azir""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Sejuani""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Naafiri""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Taliyah""}]",[],0,PICK_PHASE_1,RED,PICK,Ambessa,BLUE,Gen.G,0,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,5.0,0.8,5.0,0.0,10.0,0.8,10.0,0.2,16.0,0.8125,11.0,0.09090909090909091,0.0,,0.0,,2.0,1.0,2.0,0.0
2025_20250424_DN_SOOPers_vs_Gen_G_S2,LOLTMNT01_230375,1,2025,2025-04-24 08:06:14+00:00,Rounds 1-2,0,15.08,Gen.G,DN SOOPers,BLUE,13,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Vi""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Kalista""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Gwen""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Azir""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Sejuani""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Naafiri""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Taliyah""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ambessa""}]",[],0,BAN_PHASE_2,RED,BAN,Kai'Sa,BLUE,Gen.G,0,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,5.0,0.8,5.0,0.0,10.0,0.8,10.0,0.2,16.0,0.8125,11.0,0.09090909090909091,0.0,,0.0,,2.0,1.0,2.0,0.0
2025_20250424_DN_SOOPers_vs_Gen_G_S2,LOLTMNT01_230375,1,2025,2025-04-24 08:06:14+00:00,Rounds 1-2,0,15.08,Gen.G,DN SOOPers,BLUE,14,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Vi""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Kalista""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Gwen""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Azir""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Sejuani""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Naafiri""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Taliyah""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ambessa""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Kai'Sa""}]",[],0,BAN_PHASE_2,BLUE,BAN,Elise,BLUE,Gen.G,1,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,5.0,0.8,5.0,0.0,10.0,0.8,10.0,0.2,16.0,0.8125,11.0,0.09090909090909091,0.0,,0.0,,2.0,1.0,2.0,0.0
2025_20250424_DN_SOOPers_vs_Gen_G_S2,LOLTMNT01_230375,1,2025,2025-04-24 08:06:14+00:00,Rounds 1-2,0,15.08,Gen.G,DN SOOPers,BLUE,15,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Vi""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Kalista""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Gwen""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Azir""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Sejuani""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Naafiri""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Taliyah""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ambessa""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Kai'Sa""}, {""order"": 14, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Elise""}]",[],0,BAN_PHASE_2,RED,BAN,Alistar,BLUE,Gen.G,0,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,5.0,0.8,5.0,0.0,10.0,0.8,10.0,0.2,16.0,0.8125,11.0,0.09090909090909091,0.0,,0.0,,2.0,1.0,2.0,0.0
2025_20250424_DN_SOOPers_vs_Gen_G_S2,LOLTMNT01_230375,1,2025,2025-04-24 08:06:14+00:00,Rounds 1-2,0,15.08,Gen.G,DN SOOPers,BLUE,16,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Vi""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Kalista""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Gwen""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Azir""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Sejuani""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Naafiri""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Taliyah""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ambessa""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Kai'Sa""}, {""order"": 14, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Elise""}, {""order"": 15, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Alistar""}]",[],0,BAN_PHASE_2,BLUE,BAN,Rakan,BLUE,Gen.G,1,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,5.0,0.8,5.0,0.0,10.0,0.8,10.0,0.2,16.0,0.8125,11.0,0.09090909090909091,0.0,,0.0,,2.0,1.0,2.0,0.0
2025_20250424_DN_SOOPers_vs_Gen_G_S2,LOLTMNT01_230375,1,2025,2025-04-24 08:06:14+00:00,Rounds 1-2,0,15.08,Gen.G,DN SOOPers,BLUE,17,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Vi""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Kalista""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Gwen""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Azir""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Sejuani""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Naafiri""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Taliyah""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ambessa""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Kai'Sa""}, {""order"": 14, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Elise""}, {""order"": 15, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Alistar""}, {""order"": 16, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Rakan""}]",[],0,PICK_PHASE_2,RED,PICK,Ezreal,BLUE,Gen.G,0,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,5.0,0.8,5.0,0.0,10.0,0.8,10.0,0.2,16.0,0.8125,11.0,0.09090909090909091,0.0,,0.0,,2.0,1.0,2.0,0.0
2025_20250424_DN_SOOPers_vs_Gen_G_S2,LOLTMNT01_230375,1,2025,2025-04-24 08:06:14+00:00,Rounds 1-2,0,15.08,Gen.G,DN SOOPers,BLUE,18,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Vi""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Kalista""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Gwen""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Azir""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Sejuani""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Naafiri""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Taliyah""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ambessa""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Kai'Sa""}, {""order"": 14, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Elise""}, {""order"": 15, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Alistar""}, {""order"": 16, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Rakan""}, {""order"": 17, ""phase"": ""PICK_PHASE_2"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ezreal""}]",[],0,PICK_PHASE_2,BLUE,PICK,Jhin,BLUE,Gen.G,1,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,5.0,0.8,5.0,0.0,10.0,0.8,10.0,0.2,16.0,0.8125,11.0,0.09090909090909091,0.0,,0.0,,2.0,1.0,2.0,0.0
2025_20250424_DN_SOOPers_vs_Gen_G_S2,LOLTMNT01_230375,1,2025,2025-04-24 08:06:14+00:00,Rounds 1-2,0,15.08,Gen.G,DN SOOPers,BLUE,19,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Vi""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Kalista""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Gwen""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Azir""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Sejuani""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Naafiri""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Taliyah""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ambessa""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Kai'Sa""}, {""order"": 14, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Elise""}, {""order"": 15, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Alistar""}, {""order"": 16, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Rakan""}, {""order"": 17, ""phase"": ""PICK_PHASE_2"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ezreal""}, {""order"": 18, ""phase"": ""PICK_PHASE_2"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Jhin""}]",[],0,PICK_PHASE_2,BLUE,PICK,Nautilus,BLUE,Gen.G,1,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,5.0,0.8,5.0,0.0,10.0,0.8,10.0,0.2,16.0,0.8125,11.0,0.09090909090909091,0.0,,0.0,,2.0,1.0,2.0,0.0
2025_20250424_DN_SOOPers_vs_Gen_G_S2,LOLTMNT01_230375,1,2025,2025-04-24 08:06:14+00:00,Rounds 1-2,0,15.08,Gen.G,DN SOOPers,BLUE,20,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Varus""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Vi""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Rumble""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Kalista""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Gwen""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Azir""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Sejuani""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Naafiri""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Taliyah""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ambessa""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Kai'Sa""}, {""order"": 14, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Elise""}, {""order"": 15, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Alistar""}, {""order"": 16, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Rakan""}, {""order"": 17, ""phase"": ""PICK_PHASE_2"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Ezreal""}, {""order"": 18, ""phase"": ""PICK_PHASE_2"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Jhin""}, {""order"": 19, ""phase"": ""PICK_PHASE_2"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Nautilus""}]",[],0,PICK_PHASE_2,RED,PICK,Braum,BLUE,Gen.G,0,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,44.0,29.0,0.6590909090909091,29.0,6.0,0.20689655172413793,5.0,0.8,5.0,0.0,10.0,0.8,10.0,0.2,16.0,0.8125,11.0,0.09090909090909091,0.0,,0.0,,2.0,1.0,2.0,0.0
2025_20250424_DN_SOOPers_vs_Gen_G_S2,LOLTMNT01_229915,2,2025,2025-04-24 09:03:42+00:00,Rounds 1-2,0,15.08,DN SOOPers,Gen.G,BLUE,1,[],"[""Gwen"", ""Azir"", ""Naafiri"", ""Sejuani"", ""Taliyah"", ""Ambessa"", ""Jhin"", ""Ezreal"", ""Nautilus"", ""Braum""]",10,BAN_PHASE_1,BLUE,BAN,Viktor,RED,Gen.G,0,30.0,6.0,0.2,45.0,30.0,0.6666666666666666,30.0,6.0,0.2,45.0,30.0,0.6666666666666666,5.0,0.0,5.0,1.0,10.0,0.2,10.0,0.8,18.0,0.2777777777777778,28.0,0.5714285714285714,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0
2025_20250424_DN_SOOPers_vs_Gen_G_S2,LOLTMNT01_229915,2,2025,2025-04-24 09:03:42+00:00,Rounds 1-2,0,15.08,DN SOOPers,Gen.G,BLUE,2,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Viktor""}]","[""Gwen"", ""Azir"", ""Naafiri"", ""Sejuani"", ""Taliyah"", ""Ambessa"", ""Jhin"", ""Ezreal"", ""Nautilus"", ""Braum""]",10,BAN_PHASE_1,RED,BAN,Vi,RED,Gen.G,1,30.0,6.0,0.2,45.0,30.0,0.6666666666666666,30.0,6.0,0.2,45.0,30.0,0.6666666666666666,5.0,0.0,5.0,1.0,10.0,0.2,10.0,0.8,18.0,0.2777777777777778,28.0,0.5714285714285714,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0
