game_id,year,date,league,game_number,split,playoffs,patch,datacompleteness,source_url,source_series_id,blue_team,blue_team_id,red_team,red_team_id,first_pick_side,blue_result,red_result,winner_side,winner_team,blue_ban1,red_ban1,blue_pick1,red_pick1,blue_ban2,red_ban2,blue_pick2,red_pick2,blue_ban3,red_ban3,blue_pick3,red_pick3,blue_ban4,red_ban4,blue_pick4,red_pick4,blue_ban5,red_ban5,blue_pick5,red_pick5,team_pair,series_id,fearless_unavailable_before_game,fearless_unavailable_count,fearless_repeat_detected,blue_games_before,blue_wins_before,blue_win_rate_before,blue_season_games_before,blue_season_wins_before,blue_season_win_rate_before,blue_last5_games,blue_last5_win_rate,blue_last10_games,blue_last10_win_rate,blue_side_games_before,blue_side_win_rate_before,blue_patch_games_before,blue_patch_win_rate_before,blue_h2h_games_before,blue_h2h_win_rate_before,red_games_before,red_wins_before,red_win_rate_before,red_season_games_before,red_season_wins_before,red_season_win_rate_before,red_last5_games,red_last5_win_rate,red_last10_games,red_last10_win_rate,red_side_games_before,red_side_win_rate_before,red_patch_games_before,red_patch_win_rate_before,red_h2h_games_before,red_h2h_win_rate_before
LOLTMNT03_245295,2025,2025-05-25 06:04:05+00:00,LCK,1,Rounds 1-2,0,15.1,complete,,,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,BLUE,1,0,BLUE,HANJIN BRION,Elise,Vi,Rumble,Azir,Gwen,Yorick,Wukong,Sejuani,Pantheon,Trundle,Taliyah,Jayce,Shen,Braum,Jhin,Varus,Alistar,Poppy,Rell,Nautilus,oe:team:5cd2cd09ec94296f605dd13a2924d6c|oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,2025_20250525_HANJIN_BRION_vs_Nongshim_RedForce_S4,[],0,False,53.0,19.0,0.3584905660377358,53.0,19.0,0.3584905660377358,5.0,0.6,10.0,0.4,29.0,0.4827586206896552,2.0,1.0,6.0,0.0,68.0,35.0,0.5147058823529411,68.0,35.0,0.5147058823529411,5.0,0.4,10.0,0.5,36.0,0.5,3.0,0.3333333333333333,6.0,1.0
LOLTMNT03_244865,2025,2025-05-25 06:59:30+00:00,LCK,2,Rounds 1-2,0,15.1,complete,,,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,BLUE,1,0,BLUE,Nongshim RedForce,Yorick,Elise,Kalista,Sion,Trundle,Gwen,Xin Zhao,Viktor,Poppy,Vi,Akali,Ezreal,Skarner,Shen,Rakan,Alistar,Pantheon,Renata Glasc,Camille,Naafiri,oe:team:5cd2cd09ec94296f605dd13a2924d6c|oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,2025_20250525_HANJIN_BRION_vs_Nongshim_RedForce_S4,"[""Rumble"", ""Azir"", ""Wukong"", ""Sejuani"", ""Taliyah"", ""Jayce"", ""Jhin"", ""Varus"", ""Rell"", ""Nautilus""]",10,False,69.0,35.0,0.5072463768115942,69.0,35.0,0.5072463768115942,5.0,0.4,10.0,0.5,32.0,0.53125,4.0,0.25,7.0,0.8571428571428571,54.0,20.0,0.37037037037037035,54.0,20.0,0.37037037037037035,5.0,0.8,10.0,0.5,24.0,0.20833333333333334,3.0,1.0,7.0,0.14285714285714285
LOLTMNT03_245333,2025,2025-05-25 07:47:29+00:00,LCK,3,Rounds 1-2,0,15.1,complete,,,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,BLUE,0,1,RED,Nongshim RedForce,Elise,Vi,Yone,Nidalee,Pantheon,Yorick,Lillia,Corki,Gwen,Braum,Poppy,Leona,Ashe,Tristana,Miss Fortune,Renekton,Nocturne,Ornn,Aatrox,Senna,oe:team:5cd2cd09ec94296f605dd13a2924d6c|oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,2025_20250525_HANJIN_BRION_vs_Nongshim_RedForce_S4,"[""Rumble"", ""Azir"", ""Wukong"", ""Sejuani"", ""Taliyah"", ""Jayce"", ""Jhin"", ""Varus"", ""Rell"", ""Nautilus"", ""Kalista"", ""Sion"", ""Xin Zhao"", ""Viktor"", ""Akali"", ""Ezreal"", ""Rakan"", ""Alistar"", ""Camille"", ""Naafiri""]",20,False,55.0,20.0,0.36363636363636365,55.0,20.0,0.36363636363636365,5.0,0.6,10.0,0.5,30.0,0.5,4.0,0.75,8.0,0.125,70.0,36.0,0.5142857142857142,70.0,36.0,0.5142857142857142,5.0,0.4,10.0,0.6,37.0,0.4864864864864865,5.0,0.4,8.0,0.875
LOLTMNT03_244928,2025,2025-05-25 09:10:27+00:00,LCK,1,Rounds 1-2,0,15.1,complete,,,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,BLUE,1,0,BLUE,BNK FEARX,Yone,Vi,Rumble,Nidalee,Gwen,Kalista,Varus,Azir,Taliyah,Pantheon,Ahri,Jayce,Alistar,Xin Zhao,Nautilus,Jhin,Leona,Wukong,Naafiri,Rell,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf|oe:team:d723992568441c6bafa2658129eade7,2025_20250525_BNK_FEARX_vs_KT_Rolster_S3,[],0,False,51.0,17.0,0.3333333333333333,51.0,17.0,0.3333333333333333,5.0,0.0,10.0,0.2,28.0,0.4642857142857143,2.0,0.0,6.0,0.3333333333333333,52.0,25.0,0.4807692307692308,52.0,25.0,0.4807692307692308,5.0,0.6,10.0,0.7,25.0,0.52,3.0,0.6666666666666666,6.0,0.6666666666666666
LOLTMNT03_244951,2025,2025-05-25 10:01:46+00:00,LCK,2,Rounds 1-2,0,15.1,complete,,,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,BLUE,1,0,BLUE,KT Rolster,Kalista,Yone,Ryze,Yorick,Sion,Taliyah,Trundle,Xin Zhao,Vi,Gwen,Jax,Akali,Ezreal,Rakan,Ashe,Leona,Alistar,Braum,Poppy,Kai'Sa,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf|oe:team:d723992568441c6bafa2658129eade7,2025_20250525_BNK_FEARX_vs_KT_Rolster_S3,"[""Rumble"", ""Nidalee"", ""Varus"", ""Azir"", ""Ahri"", ""Jayce"", ""Nautilus"", ""Jhin"", ""Naafiri"", ""Rell""]",10,False,53.0,25.0,0.4716981132075472,53.0,25.0,0.4716981132075472,5.0,0.6,10.0,0.6,27.0,0.4444444444444444,4.0,0.5,7.0,0.5714285714285714,52.0,18.0,0.34615384615384615,52.0,18.0,0.34615384615384615,5.0,0.2,10.0,0.2,23.0,0.17391304347826086,3.0,0.3333333333333333,7.0,0.42857142857142855
LOLTMNT03_244968,2025,2025-05-25 11:00:15+00:00,LCK,3,Rounds 1-2,0,15.1,complete,,,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,BLUE,0,1,RED,KT Rolster,Yone,Vi,Taliyah,Wukong,Sion,Kalista,Pantheon,Renekton,Gwen,Neeko,K'Sante,Alistar,Miss Fortune,Lulu,Lucian,Ezreal,Senna,Xayah,Braum,Syndra,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf|oe:team:d723992568441c6bafa2658129eade7,2025_20250525_BNK_FEARX_vs_KT_Rolster_S3,"[""Rumble"", ""Nidalee"", ""Varus"", ""Azir"", ""Ahri"", ""Jayce"", ""Nautilus"", ""Jhin"", ""Naafiri"", ""Rell"", ""Ryze"", ""Yorick"", ""Trundle"", ""Xin Zhao"", ""Jax"", ""Akali"", ""Ashe"", ""Leona"", ""Poppy"", ""Kai'Sa""]",20,False,53.0,18.0,0.33962264150943394,53.0,18.0,0.33962264150943394,5.0,0.2,10.0,0.2,29.0,0.4827586206896552,4.0,0.25,8.0,0.375,54.0,26.0,0.48148148148148145,54.0,26.0,0.48148148148148145,5.0,0.6,10.0,0.7,26.0,0.5,5.0,0.6,8.0,0.625
LOLTMNT03_248140,2025,2025-05-28 08:03:32+00:00,LCK,1,Rounds 1-2,0,15.1,complete,,,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,BLUE,1,0,BLUE,BNK FEARX,Yone,Vi,Rumble,Azir,Gwen,Kalista,Xin Zhao,Pantheon,Taliyah,Varus,Ahri,Ambessa,Braum,Neeko,Kai'Sa,Miss Fortune,Senna,Rakan,Alistar,Gragas,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf|oe:team:b3c72a20aa56f5d28022ac04a7dc294,2025_20250528_BNK_FEARX_vs_DN_SOOPers_S2,[],0,False,54.0,18.0,0.3333333333333333,54.0,18.0,0.3333333333333333,5.0,0.2,10.0,0.2,30.0,0.4666666666666667,5.0,0.2,3.0,0.6666666666666666,52.0,10.0,0.19230769230769232,52.0,10.0,0.19230769230769232,5.0,0.0,10.0,0.2,19.0,0.10526315789473684,4.0,0.0,3.0,0.3333333333333333
LOLTMNT03_248153,2025,2025-05-28 09:00:47+00:00,LCK,2,Rounds 1-2,0,15.1,complete,,,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,BLUE,1,0,BLUE,DN SOOPers,Kalista,Taliyah,Vi,Ryze,Gwen,Sion,Orianna,Yorick,Varus,Viktor,Jax,Wukong,Ezreal,Senna,Ashe,Rakan,Xayah,Neeko,Renata Glasc,Jhin,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf|oe:team:b3c72a20aa56f5d28022ac04a7dc294,2025_20250528_BNK_FEARX_vs_DN_SOOPers_S2,"[""Rumble"", ""Azir"", ""Xin Zhao"", ""Pantheon"", ""Ahri"", ""Ambessa"", ""Kai'Sa"", ""Miss Fortune"", ""Alistar"", ""Gragas""]",10,False,53.0,10.0,0.18867924528301888,53.0,10.0,0.18867924528301888,5.0,0.0,10.0,0.1,33.0,0.24242424242424243,5.0,0.0,4.0,0.25,55.0,19.0,0.34545454545454546,55.0,19.0,0.34545454545454546,5.0,0.4,10.0,0.2,24.0,0.16666666666666666,6.0,0.3333333333333333,4.0,0.75
LOLTMNT03_247772,2025,2025-05-28 09:51:09+00:00,LCK,3,Rounds 1-2,0,15.1,complete,,,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,BLUE,1,0,BLUE,BNK FEARX,Yone,Kalista,Varus,Lucian,Sion,Gwen,Naafiri,Jayce,Viktor,Taliyah,Annie,Galio,Trundle,Neeko,Rell,Braum,Nocturne,Nautilus,K'Sante,Kindred,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf|oe:team:b3c72a20aa56f5d28022ac04a7dc294,2025_20250528_BNK_FEARX_vs_DN_SOOPers_S2,"[""Rumble"", ""Azir"", ""Xin Zhao"", ""Pantheon"", ""Ahri"", ""Ambessa"", ""Kai'Sa"", ""Miss Fortune"", ""Alistar"", ""Gragas"", ""Vi"", ""Ryze"", ""Orianna"", ""Yorick"", ""Jax"", ""Wukong"", ""Ashe"", ""Rakan"", ""Renata Glasc"", ""Jhin""]",20,False,56.0,19.0,0.3392857142857143,56.0,19.0,0.3392857142857143,5.0,0.4,10.0,0.2,31.0,0.4838709677419355,7.0,0.2857142857142857,5.0,0.6,54.0,11.0,0.2037037037037037,54.0,11.0,0.2037037037037037,5.0,0.2,10.0,0.1,20.0,0.1,6.0,0.16666666666666666,5.0,0.4
LOLTMNT03_248249,2025,2025-05-28 11:13:02+00:00,LCK,1,Rounds 1-2,0,15.1,complete,,,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,BLUE,0,1,RED,Hanwha Life Esports,Taliyah,Vi,Viktor,Xin Zhao,Yone,Azir,Miss Fortune,Kalista,Gwen,Rumble,Neeko,Sylas,Elise,Poppy,Yorick,Leona,Rell,Sion,Pantheon,Jax,oe:team:3a1d18f46bcb3716ebcfcf4ef068934|oe:team:ce499dea30cfce118f4fe85da0227e8,2025_20250528_Hanwha_Life_Esports_vs_T1_S3,[],0,False,58.0,38.0,0.6551724137931034,58.0,38.0,0.6551724137931034,5.0,0.8,10.0,0.7,25.0,0.84,4.0,1.0,7.0,0.2857142857142857,71.0,48.0,0.676056338028169,71.0,48.0,0.676056338028169,5.0,0.4,10.0,0.4,39.0,0.6153846153846154,6.0,0.3333333333333333,7.0,0.7142857142857143
LOLTMNT03_250029,2025,2025-05-28 12:09:20+00:00,LCK,2,Rounds 1-2,0,15.1,complete,,,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,BLUE,0,1,RED,Hanwha Life Esports,Taliyah,Vi,Rumble,Naafiri,Yone,Azir,Senna,Ahri,Jayce,Gwen,Alistar,Ornn,Lucian,Wukong,Galio,Smolder,Rakan,Trundle,Kindred,Poppy,oe:team:3a1d18f46bcb3716ebcfcf4ef068934|oe:team:ce499dea30cfce118f4fe85da0227e8,2025_20250528_Hanwha_Life_Esports_vs_T1_S3,"[""Viktor"", ""Xin Zhao"", ""Miss Fortune"", ""Kalista"", ""Neeko"", ""Sylas"", ""Yorick"", ""Leona"", ""Pantheon"", ""Jax""]",10,False,59.0,38.0,0.6440677966101694,59.0,38.0,0.6440677966101694,5.0,0.8,10.0,0.6,26.0,0.8076923076923077,5.0,0.8,8.0,0.25,72.0,49.0,0.6805555555555556,72.0,49.0,0.6805555555555556,5.0,0.4,10.0,0.5,40.0,0.625,7.0,0.42857142857142855,8.0,0.75
LOLTMNT03_250487,2025,2025-05-29 08:06:13+00:00,LCK,1,Rounds 1-2,0,15.1,complete,,,Kiwoom DRX,oe:team:1d0389df0c5eea93b04122ba167c010,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,BLUE,1,0,BLUE,Kiwoom DRX,Yone,Vi,Taliyah,Azir,Rumble,Pantheon,Wukong,Xin Zhao,Ahri,Gwen,Sion,Yorick,Alistar,Senna,Neeko,Kalista,Varus,Braum,Kai'Sa,Renata Glasc,oe:team:1d0389df0c5eea93b04122ba167c010|oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,2025_20250529_HANJIN_BRION_vs_Kiwoom_DRX_S3,[],0,False,58.0,21.0,0.3620689655172414,58.0,21.0,0.3620689655172414,5.0,0.4,10.0,0.4,35.0,0.37142857142857144,4.0,0.5,6.0,0.6666666666666666,56.0,20.0,0.35714285714285715,56.0,20.0,0.35714285714285715,5.0,0.6,10.0,0.5,25.0,0.2,5.0,0.6,6.0,0.3333333333333333
LOLTMNT03_251392,2025,2025-05-29 09:05:43+00:00,LCK,2,Rounds 1-2,0,15.1,complete,,,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,Kiwoom DRX,oe:team:1d0389df0c5eea93b04122ba167c010,BLUE,1,0,BLUE,HANJIN BRION,Pantheon,Vi,Viktor,Trundle,Ryze,Yone,Rumble,Jayce,Poppy,Ahri,Varus,Sylas,Alistar,Nocturne,Rell,Ezreal,Senna,Braum,Zed,Leona,oe:team:1d0389df0c5eea93b04122ba167c010|oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,2025_20250529_HANJIN_BRION_vs_Kiwoom_DRX_S3,"[""Taliyah"", ""Azir"", ""Wukong"", ""Xin Zhao"", ""Sion"", ""Yorick"", ""Neeko"", ""Kalista"", ""Kai'Sa"", ""Renata Glasc""]",10,False,57.0,20.0,0.3508771929824561,57.0,20.0,0.3508771929824561,5.0,0.4,10.0,0.4,31.0,0.4838709677419355,6.0,0.5,7.0,0.2857142857142857,59.0,22.0,0.3728813559322034,59.0,22.0,0.3728813559322034,5.0,0.6,10.0,0.5,23.0,0.34782608695652173,5.0,0.6,7.0,0.7142857142857143
LOLTMNT03_250553,2025,2025-05-29 10:13:03+00:00,LCK,3,Rounds 1-2,0,15.1,complete,,,Kiwoom DRX,oe:team:1d0389df0c5eea93b04122ba167c010,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,BLUE,1,0,BLUE,Kiwoom DRX,Yone,Vi,Ahri,Gwen,Annie,Ryze,Nocturne,Poppy,Orianna,Pantheon,Senna,Draven,Alistar,Gnar,Ambessa,Corki,Aurora,Jax,Nautilus,Sejuani,oe:team:1d0389df0c5eea93b04122ba167c010|oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,2025_20250529_HANJIN_BRION_vs_Kiwoom_DRX_S3,"[""Taliyah"", ""Azir"", ""Wukong"", ""Xin Zhao"", ""Sion"", ""Yorick"", ""Neeko"", ""Kalista"", ""Kai'Sa"", ""Renata Glasc"", ""Viktor"", ""Trundle"", ""Rumble"", ""Jayce"", ""Varus"", ""Sylas"", ""Rell"", ""Ezreal"", ""Zed"", ""Leona""]",20,False,60.0,22.0,0.36666666666666664,60.0,22.0,0.36666666666666664,5.0,0.4,10.0,0.4,36.0,0.3888888888888889,6.0,0.5,8.0,0.625,58.0,21.0,0.3620689655172414,58.0,21.0,0.3620689655172414,5.0,0.4,10.0,0.5,26.0,0.19230769230769232,7.0,0.5714285714285714,8.0,0.375
LOLTMNT03_251520,2025,2025-05-29 11:54:37+00:00,LCK,1,Rounds 1-2,0,15.1,complete,,,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,BLUE,0,1,RED,Gen.G,Pantheon,Vi,Nidalee,Xin Zhao,Azir,Kalista,Ornn,Rumble,Gwen,Poppy,Yone,Ahri,Alistar,Kai'Sa,Xayah,Jhin,Braum,Ezreal,Rakan,Rell,oe:team:50f58982d91a36557ec8aec52ab014f|oe:team:d723992568441c6bafa2658129eade7,2025_20250529_Gen_G_vs_KT_Rolster_S2,[],0,False,55.0,27.0,0.4909090909090909,55.0,27.0,0.4909090909090909,5.0,0.6,10.0,0.7,28.0,0.4642857142857143,6.0,0.6666666666666666,2.0,0.0,65.0,49.0,0.7538461538461538,65.0,49.0,0.7538461538461538,5.0,0.8,10.0,0.9,40.0,0.675,5.0,0.8,2.0,1.0
LOLTMNT03_251552,2025,2025-05-29 12:41:11+00:00,LCK,2,Rounds 1-2,0,15.1,complete,,,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,BLUE,1,0,BLUE,KT Rolster,Pantheon,Vi,Ryze,Jayce,Azir,Kalista,Trundle,Sejuani,Gwen,Taliyah,Sion,Corki,Alistar,Senna,Neeko,Kai'Sa,Renata Glasc,Braum,Ezreal,Nautilus,oe:team:50f58982d91a36557ec8aec52ab014f|oe:team:d723992568441c6bafa2658129eade7,2025_20250529_Gen_G_vs_KT_Rolster_S2,"[""Nidalee"", ""Xin Zhao"", ""Ornn"", ""Rumble"", ""Yone"", ""Ahri"", ""Xayah"", ""Jhin"", ""Rakan"", ""Rell""]",10,False,56.0,27.0,0.48214285714285715,56.0,27.0,0.48214285714285715,5.0,0.6,10.0,0.6,29.0,0.4482758620689655,7.0,0.5714285714285714,3.0,0.0,66.0,50.0,0.7575757575757576,66.0,50.0,0.7575757575757576,5.0,0.8,10.0,0.9,41.0,0.6829268292682927,6.0,0.8333333333333334,3.0,1.0
LOLTMNT03_250721,2025,2025-05-29 13:33:57+00:00,LCK,3,Rounds 1-2,0,15.1,complete,,,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,BLUE,1,0,BLUE,Gen.G,Kalista,Vi,Viktor,Yorick,Taliyah,Gwen,Skarner,Wukong,Orianna,Azir,Alistar,Sylas,Braum,Jax,Renekton,Varus,Lulu,Senna,Lucian,Renata Glasc,oe:team:50f58982d91a36557ec8aec52ab014f|oe:team:d723992568441c6bafa2658129eade7,2025_20250529_Gen_G_vs_KT_Rolster_S2,"[""Nidalee"", ""Xin Zhao"", ""Ornn"", ""Rumble"", ""Yone"", ""Ahri"", ""Xayah"", ""Jhin"", ""Rakan"", ""Rell"", ""Ryze"", ""Jayce"", ""Trundle"", ""Sejuani"", ""Sion"", ""Corki"", ""Neeko"", ""Kai'Sa"", ""Ezreal"", ""Nautilus""]",20,False,67.0,50.0,0.746268656716418,67.0,50.0,0.746268656716418,5.0,0.8,10.0,0.8,25.0,0.88,7.0,0.7142857142857143,4.0,0.75,57.0,28.0,0.49122807017543857,57.0,28.0,0.49122807017543857,5.0,0.6,10.0,0.6,27.0,0.5185185185185185,8.0,0.625,4.0,0.25
LOLTMNT03_251983,2025,2025-05-30 08:06:20+00:00,LCK,1,Rounds 1-2,0,15.1,complete,,,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,BLUE,1,0,BLUE,Nongshim RedForce,Kalista,Vi,Rumble,Ornn,Taliyah,Azir,Sejuani,Pantheon,Viktor,Gwen,Yone,Akali,Renata Glasc,Elise,Xayah,Alistar,Neeko,Nautilus,Rakan,Jhin,oe:team:5cd2cd09ec94296f605dd13a2924d6c|oe:team:ce499dea30cfce118f4fe85da0227e8,2025_20250530_Nongshim_RedForce_vs_T1_S4,[],0,False,71.0,37.0,0.5211267605633803,71.0,37.0,0.5211267605633803,5.0,0.6,10.0,0.6,33.0,0.5454545454545454,6.0,0.5,7.0,0.14285714285714285,60.0,38.0,0.6333333333333333,60.0,38.0,0.6333333333333333,5.0,0.6,10.0,0.5,33.0,0.5151515151515151,6.0,0.6666666666666666,7.0,0.8571428571428571
LOLTMNT03_251998,2025,2025-05-30 08:56:17+00:00,LCK,2,Rounds 1-2,0,15.1,complete,,,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,BLUE,0,1,RED,Nongshim RedForce,Elise,Kalista,Gwen,Jayce,Taliyah,Azir,Skarner,Poppy,Sion,Vi,Viktor,Ryze,Senna,Neeko,Lucian,Nautilus,Lulu,Renata Glasc,Braum,Varus,oe:team:5cd2cd09ec94296f605dd13a2924d6c|oe:team:ce499dea30cfce118f4fe85da0227e8,2025_20250530_Nongshim_RedForce_vs_T1_S4,"[""Rumble"", ""Ornn"", ""Sejuani"", ""Pantheon"", ""Yone"", ""Akali"", ""Xayah"", ""Alistar"", ""Rakan"", ""Jhin""]",10,False,61.0,38.0,0.6229508196721312,61.0,38.0,0.6229508196721312,5.0,0.4,10.0,0.5,27.0,0.7777777777777778,7.0,0.5714285714285714,8.0,0.75,72.0,38.0,0.5277777777777778,72.0,38.0,0.5277777777777778,5.0,0.6,10.0,0.6,38.0,0.5,7.0,0.5714285714285714,8.0,0.25
LOLTMNT03_253051,2025,2025-05-30 10:17:54+00:00,LCK,1,Rounds 1-2,0,15.1,complete,,,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,BLUE,1,0,BLUE,Dplus Kia,Kalista,Vi,Gwen,Azir,Taliyah,Xin Zhao,Sejuani,Poppy,Pantheon,Naafiri,Yone,Ambessa,Xayah,Miss Fortune,Senna,Lucian,Alistar,Ezreal,Braum,Rell,oe:team:b3c72a20aa56f5d28022ac04a7dc294|oe:team:ef69efa6acebe94107f0cf1ba716806,2025_20250530_DN_SOOPers_vs_Dplus_Kia_S3,[],0,False,66.0,35.0,0.5303030303030303,66.0,35.0,0.5303030303030303,5.0,0.4,10.0,0.6,31.0,0.5806451612903226,5.0,0.4,4.0,1.0,55.0,11.0,0.2,55.0,11.0,0.2,5.0,0.2,10.0,0.1,21.0,0.09523809523809523,7.0,0.14285714285714285,4.0,0.0
LOLTMNT03_252111,2025,2025-05-30 11:22:37+00:00,LCK,2,Rounds 1-2,0,15.1,complete,,,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,BLUE,1,0,BLUE,DN SOOPers,Xin Zhao,Vi,Taliyah,Wukong,Naafiri,Kalista,Trundle,Yorick,Pantheon,Rumble,Sion,Ahri,Ezreal,Xayah,Kai'Sa,Leona,Alistar,Renata Glasc,Nautilus,Miss Fortune,oe:team:b3c72a20aa56f5d28022ac04a7dc294|oe:team:ef69efa6acebe94107f0cf1ba716806,2025_20250530_DN_SOOPers_vs_Dplus_Kia_S3,"[""Gwen"", ""Azir"", ""Sejuani"", ""Poppy"", ""Yone"", ""Ambessa"", ""Senna"", ""Lucian"", ""Braum"", ""Rell""]",10,False,56.0,11.0,0.19642857142857142,56.0,11.0,0.19642857142857142,5.0,0.2,10.0,0.1,34.0,0.2647058823529412,8.0,0.125,5.0,0.0,67.0,36.0,0.5373134328358209,67.0,36.0,0.5373134328358209,5.0,0.6,10.0,0.6,35.0,0.4857142857142857,6.0,0.5,5.0,1.0
LOLTMNT03_252143,2025,2025-05-30 12:17:09+00:00,LCK,3,Rounds 1-2,0,15.1,complete,,,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,BLUE,1,0,BLUE,Dplus Kia,Kalista,Vi,Jayce,Alistar,Ornn,Rumble,Skarner,Xin Zhao,Pantheon,Sylas,Ryze,K'Sante,Orianna,Xayah,Varus,Hwei,Viktor,Ezreal,Renata Glasc,Zeri,oe:team:b3c72a20aa56f5d28022ac04a7dc294|oe:team:ef69efa6acebe94107f0cf1ba716806,2025_20250530_DN_SOOPers_vs_Dplus_Kia_S3,"[""Gwen"", ""Azir"", ""Sejuani"", ""Poppy"", ""Yone"", ""Ambessa"", ""Senna"", ""Lucian"", ""Braum"", ""Rell"", ""Taliyah"", ""Wukong"", ""Trundle"", ""Yorick"", ""Sion"", ""Ahri"", ""Kai'Sa"", ""Leona"", ""Nautilus"", ""Miss Fortune""]",20,False,68.0,36.0,0.5294117647058824,68.0,36.0,0.5294117647058824,5.0,0.6,10.0,0.6,32.0,0.59375,7.0,0.42857142857142855,6.0,0.8333333333333334,57.0,12.0,0.21052631578947367,57.0,12.0,0.21052631578947367,5.0,0.4,10.0,0.2,22.0,0.09090909090909091,9.0,0.2222222222222222,6.0,0.16666666666666666
LOLTMNT03_253463,2025,2025-05-31 06:05:53+00:00,LCK,1,Rounds 1-2,0,15.1,complete,,,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Kiwoom DRX,oe:team:1d0389df0c5eea93b04122ba167c010,BLUE,1,0,BLUE,KT Rolster,Neeko,Vi,Gwen,Azir,Poppy,Rumble,Taliyah,Trundle,Pantheon,Jayce,Xin Zhao,Gnar,Alistar,Rakan,Jhin,Varus,Senna,Kalista,Leona,Rell,oe:team:1d0389df0c5eea93b04122ba167c010|oe:team:d723992568441c6bafa2658129eade7,2025_20250531_KT_Rolster_vs_Kiwoom_DRX_S2,[],0,False,58.0,28.0,0.4827586206896552,58.0,28.0,0.4827586206896552,5.0,0.6,10.0,0.6,30.0,0.4666666666666667,9.0,0.5555555555555556,2.0,1.0,61.0,23.0,0.3770491803278688,61.0,23.0,0.3770491803278688,5.0,0.4,10.0,0.5,24.0,0.3333333333333333,7.0,0.5714285714285714,2.0,0.0
