series_id,game_id,game_number,year,date,patch,side,team,champion,pick_index,champion_games_before,champion_wins_before,champion_win_rate_before,champion_season_games_before,champion_season_wins_before,champion_season_win_rate_before,champion_patch_games_before,champion_patch_wins_before,champion_patch_win_rate_before,team_champion_games_before,team_champion_wins_before,team_champion_win_rate_before,picked_side_won
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_260299,1,2025,2025-05-08 10:16:11+00:00,15.09,BLUE,Nongshim RedForce,Poppy,2,52,36,0.6923076923076923,52,36,0.6923076923076923,0,0,,6,5,0.8333333333333334,0
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_260299,1,2025,2025-05-08 10:16:11+00:00,15.09,BLUE,Nongshim RedForce,Rumble,3,67,36,0.5373134328358209,67,36,0.5373134328358209,3,2,0.6666666666666666,8,4,0.5,0
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_260299,1,2025,2025-05-08 10:16:11+00:00,15.09,BLUE,Nongshim RedForce,Zeri,4,25,13,0.52,25,13,0.52,0,0,,5,3,0.6,0
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_260299,1,2025,2025-05-08 10:16:11+00:00,15.09,BLUE,Nongshim RedForce,Alistar,5,51,27,0.5294117647058824,51,27,0.5294117647058824,3,1,0.3333333333333333,8,4,0.5,0
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_260299,1,2025,2025-05-08 10:16:11+00:00,15.09,RED,Gen.G,Xin Zhao,1,77,45,0.5844155844155844,77,45,0.5844155844155844,1,0,0.0,10,8,0.8,1
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_260299,1,2025,2025-05-08 10:16:11+00:00,15.09,RED,Gen.G,Jayce,2,73,37,0.5068493150684932,73,37,0.5068493150684932,3,2,0.6666666666666666,6,4,0.6666666666666666,1
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_260299,1,2025,2025-05-08 10:16:11+00:00,15.09,RED,Gen.G,Ahri,3,55,30,0.5454545454545454,55,30,0.5454545454545454,2,1,0.5,5,4,0.8,1
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_260299,1,2025,2025-05-08 10:16:11+00:00,15.09,RED,Gen.G,Ezreal,4,66,30,0.45454545454545453,66,30,0.45454545454545453,2,1,0.5,7,5,0.7142857142857143,1
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_260299,1,2025,2025-05-08 10:16:11+00:00,15.09,RED,Gen.G,Nautilus,5,39,20,0.5128205128205128,39,20,0.5128205128205128,2,2,1.0,5,5,1.0,1
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_259331,2,2025,2025-05-08 11:06:28+00:00,15.09,BLUE,Nongshim RedForce,Varus,1,52,27,0.5192307692307693,52,27,0.5192307692307693,2,1,0.5,3,2,0.6666666666666666,0
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_259331,2,2025,2025-05-08 11:06:28+00:00,15.09,BLUE,Nongshim RedForce,Elise,2,30,16,0.5333333333333333,30,16,0.5333333333333333,0,0,,9,6,0.6666666666666666,0
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_259331,2,2025,2025-05-08 11:06:28+00:00,15.09,BLUE,Nongshim RedForce,Viktor,3,41,23,0.5609756097560976,41,23,0.5609756097560976,2,2,1.0,1,1,1.0,0
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_259331,2,2025,2025-05-08 11:06:28+00:00,15.09,BLUE,Nongshim RedForce,Sejuani,4,50,20,0.4,50,20,0.4,0,0,,12,6,0.5,0
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_259331,2,2025,2025-05-08 11:06:28+00:00,15.09,BLUE,Nongshim RedForce,Yorick,5,8,2,0.25,8,2,0.25,1,0,0.0,0,0,,0
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_259331,2,2025,2025-05-08 11:06:28+00:00,15.09,RED,Gen.G,Renata Glasc,1,24,13,0.5416666666666666,24,13,0.5416666666666666,0,0,,2,2,1.0,1
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_259331,2,2025,2025-05-08 11:06:28+00:00,15.09,RED,Gen.G,Kalista,2,25,13,0.52,25,13,0.52,0,0,,1,1,1.0,1
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_259331,2,2025,2025-05-08 11:06:28+00:00,15.09,RED,Gen.G,Galio,3,34,18,0.5294117647058824,34,18,0.5294117647058824,0,0,,7,5,0.7142857142857143,1
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_259331,2,2025,2025-05-08 11:06:28+00:00,15.09,RED,Gen.G,Pantheon,4,30,17,0.5666666666666667,30,17,0.5666666666666667,2,1,0.5,3,2,0.6666666666666666,1
2025_20250508_Gen_G_vs_Nongshim_RedForce_S3,LOLTMNT02_259331,2,2025,2025-05-08 11:06:28+00:00,15.09,RED,Gen.G,Camille,5,13,10,0.7692307692307693,13,10,0.7692307692307693,1,1,1.0,3,3,1.0,1
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_259995,1,2025,2025-05-09 08:06:29+00:00,15.09,BLUE,DN SOOPers,Rumble,1,68,36,0.5294117647058824,68,36,0.5294117647058824,4,2,0.5,7,3,0.42857142857142855,0
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_259995,1,2025,2025-05-09 08:06:29+00:00,15.09,BLUE,DN SOOPers,Pantheon,2,31,18,0.5806451612903226,31,18,0.5806451612903226,3,2,0.6666666666666666,1,0,0.0,0
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_259995,1,2025,2025-05-09 08:06:29+00:00,15.09,BLUE,DN SOOPers,Taliyah,3,53,31,0.5849056603773585,53,31,0.5849056603773585,2,0,0.0,8,4,0.5,0
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_259995,1,2025,2025-05-09 08:06:29+00:00,15.09,BLUE,DN SOOPers,Xayah,4,34,22,0.6470588235294118,34,22,0.6470588235294118,2,1,0.5,2,1,0.5,0
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_259995,1,2025,2025-05-09 08:06:29+00:00,15.09,BLUE,DN SOOPers,Rakan,5,55,25,0.45454545454545453,55,25,0.45454545454545453,1,0,0.0,5,1,0.2,0
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_259995,1,2025,2025-05-09 08:06:29+00:00,15.09,RED,KT Rolster,Jayce,1,74,38,0.5135135135135135,74,38,0.5135135135135135,4,3,0.75,8,5,0.625,1
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_259995,1,2025,2025-05-09 08:06:29+00:00,15.09,RED,KT Rolster,Yone,2,42,22,0.5238095238095238,42,22,0.5238095238095238,1,1,1.0,7,5,0.7142857142857143,1
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_259995,1,2025,2025-05-09 08:06:29+00:00,15.09,RED,KT Rolster,Nidalee,3,32,24,0.75,32,24,0.75,1,1,1.0,5,4,0.8,1
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_259995,1,2025,2025-05-09 08:06:29+00:00,15.09,RED,KT Rolster,Alistar,4,52,27,0.5192307692307693,52,27,0.5192307692307693,4,1,0.25,6,2,0.3333333333333333,1
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_259995,1,2025,2025-05-09 08:06:29+00:00,15.09,RED,KT Rolster,Ashe,5,48,26,0.5416666666666666,48,26,0.5416666666666666,0,0,,5,3,0.6,1
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_261033,2,2025,2025-05-09 08:56:03+00:00,15.09,BLUE,DN SOOPers,Varus,1,53,27,0.5094339622641509,53,27,0.5094339622641509,3,1,0.3333333333333333,3,0,0.0,0
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_261033,2,2025,2025-05-09 08:56:03+00:00,15.09,BLUE,DN SOOPers,Viktor,2,42,23,0.5476190476190477,42,23,0.5476190476190477,3,2,0.6666666666666666,2,0,0.0,0
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_261033,2,2025,2025-05-09 08:56:03+00:00,15.09,BLUE,DN SOOPers,Aatrox,3,19,9,0.47368421052631576,19,9,0.47368421052631576,0,0,,3,0,0.0,0
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_261033,2,2025,2025-05-09 08:56:03+00:00,15.09,BLUE,DN SOOPers,Nautilus,4,40,21,0.525,40,21,0.525,3,3,1.0,4,1,0.25,0
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_261033,2,2025,2025-05-09 08:56:03+00:00,15.09,BLUE,DN SOOPers,Skarner,5,37,15,0.40540540540540543,37,15,0.40540540540540543,1,1,1.0,5,1,0.2,0
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_261033,2,2025,2025-05-09 08:56:03+00:00,15.09,RED,KT Rolster,Yorick,1,9,2,0.2222222222222222,9,2,0.2222222222222222,2,0,0.0,0,0,,1
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_261033,2,2025,2025-05-09 08:56:03+00:00,15.09,RED,KT Rolster,Ryze,2,25,15,0.6,25,15,0.6,2,2,1.0,2,2,1.0,1
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_261033,2,2025,2025-05-09 08:56:03+00:00,15.09,RED,KT Rolster,Wukong,3,38,19,0.5,38,19,0.5,2,1,0.5,2,2,1.0,1
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_261033,2,2025,2025-05-09 08:56:03+00:00,15.09,RED,KT Rolster,Jhin,4,33,19,0.5757575757575758,33,19,0.5757575757575758,2,1,0.5,5,2,0.4,1
2025_20250509_DN_SOOPers_vs_KT_Rolster_S3,LOLTMNT02_261033,2,2025,2025-05-09 08:56:03+00:00,15.09,RED,KT Rolster,Leona,5,51,23,0.45098039215686275,51,23,0.45098039215686275,3,2,0.6666666666666666,7,2,0.2857142857142857,1
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260974,1,2025,2025-05-09 10:06:12+00:00,15.09,BLUE,HANJIN BRION,Azir,1,60,30,0.5,60,30,0.5,2,0,0.0,5,1,0.2,0
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260974,1,2025,2025-05-09 10:06:12+00:00,15.09,BLUE,HANJIN BRION,Ambessa,2,64,22,0.34375,64,22,0.34375,2,0,0.0,8,0,0.0,0
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260974,1,2025,2025-05-09 10:06:12+00:00,15.09,BLUE,HANJIN BRION,Varus,3,54,27,0.5,54,27,0.5,4,1,0.25,8,3,0.375,0
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260974,1,2025,2025-05-09 10:06:12+00:00,15.09,BLUE,HANJIN BRION,Trundle,4,1,0,0.0,1,0,0.0,0,0,,0,0,,0
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260974,1,2025,2025-05-09 10:06:12+00:00,15.09,BLUE,HANJIN BRION,Neeko,5,18,7,0.3888888888888889,18,7,0.3888888888888889,1,0,0.0,1,0,0.0,0
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260974,1,2025,2025-05-09 10:06:12+00:00,15.09,RED,Hanwha Life Esports,Gwen,1,27,18,0.6666666666666666,27,18,0.6666666666666666,2,1,0.5,2,2,1.0,1
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260974,1,2025,2025-05-09 10:06:12+00:00,15.09,RED,Hanwha Life Esports,Pantheon,2,32,18,0.5625,32,18,0.5625,4,2,0.5,5,4,0.8,1
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260974,1,2025,2025-05-09 10:06:12+00:00,15.09,RED,Hanwha Life Esports,Taliyah,3,54,31,0.5740740740740741,54,31,0.5740740740740741,3,0,0.0,5,5,1.0,1
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260974,1,2025,2025-05-09 10:06:12+00:00,15.09,RED,Hanwha Life Esports,Kalista,4,26,14,0.5384615384615384,26,14,0.5384615384615384,1,1,1.0,4,3,0.75,1
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260974,1,2025,2025-05-09 10:06:12+00:00,15.09,RED,Hanwha Life Esports,Renata Glasc,5,25,14,0.56,25,14,0.56,1,1,1.0,5,4,0.8,1
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260988,2,2025,2025-05-09 10:58:34+00:00,15.09,BLUE,HANJIN BRION,Naafiri,1,40,17,0.425,40,17,0.425,2,1,0.5,5,2,0.4,0
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260988,2,2025,2025-05-09 10:58:34+00:00,15.09,BLUE,HANJIN BRION,Ahri,2,56,31,0.5535714285714286,56,31,0.5535714285714286,3,2,0.6666666666666666,8,3,0.375,0
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260988,2,2025,2025-05-09 10:58:34+00:00,15.09,BLUE,HANJIN BRION,Miss Fortune,3,53,26,0.49056603773584906,53,26,0.49056603773584906,3,2,0.6666666666666666,6,4,0.6666666666666666,0
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260988,2,2025,2025-05-09 10:58:34+00:00,15.09,BLUE,HANJIN BRION,Braum,4,35,18,0.5142857142857142,35,18,0.5142857142857142,1,0,0.0,4,2,0.5,0
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260988,2,2025,2025-05-09 10:58:34+00:00,15.09,BLUE,HANJIN BRION,Yorick,5,10,3,0.3,10,3,0.3,3,1,0.3333333333333333,4,2,0.5,0
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260988,2,2025,2025-05-09 10:58:34+00:00,15.09,RED,Hanwha Life Esports,Sejuani,1,51,20,0.39215686274509803,51,20,0.39215686274509803,1,0,0.0,9,8,0.8888888888888888,1
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260988,2,2025,2025-05-09 10:58:34+00:00,15.09,RED,Hanwha Life Esports,Nidalee,2,33,25,0.7575757575757576,33,25,0.7575757575757576,2,2,1.0,8,7,0.875,1
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260988,2,2025,2025-05-09 10:58:34+00:00,15.09,RED,Hanwha Life Esports,Yone,3,43,23,0.5348837209302325,43,23,0.5348837209302325,2,2,1.0,8,8,1.0,1
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260988,2,2025,2025-05-09 10:58:34+00:00,15.09,RED,Hanwha Life Esports,Ezreal,4,67,31,0.4626865671641791,67,31,0.4626865671641791,3,2,0.6666666666666666,7,2,0.2857142857142857,1
2025_20250509_HANJIN_BRION_vs_Hanwha_Life_Esports_S2,LOLTMNT02_260988,2,2025,2025-05-09 10:58:34+00:00,15.09,RED,Hanwha Life Esports,Karma,5,8,4,0.5,8,4,0.5,0,0,,2,1,0.5,1
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_262700,1,2025,2025-05-10 06:05:23+00:00,15.09,BLUE,Dplus Kia,Naafiri,1,41,17,0.4146341463414634,41,17,0.4146341463414634,3,1,0.3333333333333333,4,3,0.75,0
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_262700,1,2025,2025-05-10 06:05:23+00:00,15.09,BLUE,Dplus Kia,Ahri,2,57,31,0.543859649122807,57,31,0.543859649122807,4,2,0.5,10,7,0.7,0
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_262700,1,2025,2025-05-10 06:05:23+00:00,15.09,BLUE,Dplus Kia,Rumble,3,69,36,0.5217391304347826,69,36,0.5217391304347826,5,2,0.4,8,6,0.75,0
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_262700,1,2025,2025-05-10 06:05:23+00:00,15.09,BLUE,Dplus Kia,Kai'Sa,4,54,28,0.5185185185185185,54,28,0.5185185185185185,2,0,0.0,7,3,0.42857142857142855,0
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_262700,1,2025,2025-05-10 06:05:23+00:00,15.09,BLUE,Dplus Kia,Leona,5,52,24,0.46153846153846156,52,24,0.46153846153846156,4,3,0.75,8,6,0.75,0
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_262700,1,2025,2025-05-10 06:05:23+00:00,15.09,RED,T1,Pantheon,1,33,19,0.5757575757575758,33,19,0.5757575757575758,5,3,0.6,5,4,0.8,1
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_262700,1,2025,2025-05-10 06:05:23+00:00,15.09,RED,T1,Azir,2,61,30,0.4918032786885246,61,30,0.4918032786885246,3,0,0.0,7,5,0.7142857142857143,1
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_262700,1,2025,2025-05-10 06:05:23+00:00,15.09,RED,T1,Jhin,3,34,20,0.5882352941176471,34,20,0.5882352941176471,3,2,0.6666666666666666,6,5,0.8333333333333334,1
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_262700,1,2025,2025-05-10 06:05:23+00:00,15.09,RED,T1,Gwen,4,28,19,0.6785714285714286,28,19,0.6785714285714286,3,2,0.6666666666666666,4,3,0.75,1
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_262700,1,2025,2025-05-10 06:05:23+00:00,15.09,RED,T1,Rell,5,57,27,0.47368421052631576,57,27,0.47368421052631576,1,0,0.0,1,0,0.0,1
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_261703,2,2025,2025-05-10 06:57:01+00:00,15.09,BLUE,Dplus Kia,Varus,1,55,27,0.4909090909090909,55,27,0.4909090909090909,5,1,0.2,7,4,0.5714285714285714,0
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_261703,2,2025,2025-05-10 06:57:01+00:00,15.09,BLUE,Dplus Kia,Ryze,2,26,16,0.6153846153846154,26,16,0.6153846153846154,3,3,1.0,6,4,0.6666666666666666,0
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_261703,2,2025,2025-05-10 06:57:01+00:00,15.09,BLUE,Dplus Kia,Wukong,3,39,20,0.5128205128205128,39,20,0.5128205128205128,3,2,0.6666666666666666,6,1,0.16666666666666666,0
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_261703,2,2025,2025-05-10 06:57:01+00:00,15.09,BLUE,Dplus Kia,K'Sante,4,37,17,0.4594594594594595,37,17,0.4594594594594595,0,0,,2,0,0.0,0
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_261703,2,2025,2025-05-10 06:57:01+00:00,15.09,BLUE,Dplus Kia,Braum,5,36,18,0.5,36,18,0.5,2,0,0.0,5,4,0.8,0
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_261703,2,2025,2025-05-10 06:57:01+00:00,15.09,RED,T1,Taliyah,1,55,32,0.5818181818181818,55,32,0.5818181818181818,4,1,0.25,2,1,0.5,1
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_261703,2,2025,2025-05-10 06:57:01+00:00,15.09,RED,T1,Sejuani,2,52,21,0.40384615384615385,52,21,0.40384615384615385,2,1,0.5,5,0,0.0,1
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_261703,2,2025,2025-05-10 06:57:01+00:00,15.09,RED,T1,Camille,3,14,11,0.7857142857142857,14,11,0.7857142857142857,2,2,1.0,1,1,1.0,1
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_261703,2,2025,2025-05-10 06:57:01+00:00,15.09,RED,T1,Alistar,4,53,28,0.5283018867924528,53,28,0.5283018867924528,5,2,0.4,3,2,0.6666666666666666,1
2025_20250510_Dplus_Kia_vs_T1_S3,LOLTMNT02_261703,2,2025,2025-05-10 06:57:01+00:00,15.09,RED,T1,Miss Fortune,5,54,26,0.48148148148148145,54,26,0.48148148148148145,4,2,0.5,6,4,0.6666666666666666,1
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262780,1,2025,2025-05-10 08:12:35+00:00,15.09,BLUE,Gen.G,Pantheon,1,34,20,0.5882352941176471,34,20,0.5882352941176471,6,4,0.6666666666666666,4,3,0.75,1
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262780,1,2025,2025-05-10 08:12:35+00:00,15.09,BLUE,Gen.G,Ahri,2,58,31,0.5344827586206896,58,31,0.5344827586206896,5,2,0.4,6,5,0.8333333333333334,1
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262780,1,2025,2025-05-10 08:12:35+00:00,15.09,BLUE,Gen.G,Jayce,3,75,39,0.52,75,39,0.52,5,4,0.8,7,5,0.7142857142857143,1
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262780,1,2025,2025-05-10 08:12:35+00:00,15.09,BLUE,Gen.G,Xayah,4,35,22,0.6285714285714286,35,22,0.6285714285714286,3,1,0.3333333333333333,4,4,1.0,1
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262780,1,2025,2025-05-10 08:12:35+00:00,15.09,BLUE,Gen.G,Rakan,5,56,25,0.44642857142857145,56,25,0.44642857142857145,2,0,0.0,8,5,0.625,1
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262780,1,2025,2025-05-10 08:12:35+00:00,15.09,RED,BNK FEARX,Azir,1,62,31,0.5,62,31,0.5,4,1,0.25,8,4,0.5,0
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262780,1,2025,2025-05-10 08:12:35+00:00,15.09,RED,BNK FEARX,Gwen,2,29,20,0.6896551724137931,29,20,0.6896551724137931,4,3,0.75,1,0,0.0,0
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262780,1,2025,2025-05-10 08:12:35+00:00,15.09,RED,BNK FEARX,Ezreal,3,68,32,0.47058823529411764,68,32,0.47058823529411764,4,3,0.75,8,3,0.375,0
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262780,1,2025,2025-05-10 08:12:35+00:00,15.09,RED,BNK FEARX,Wukong,4,40,20,0.5,40,20,0.5,4,2,0.5,6,3,0.5,0
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262780,1,2025,2025-05-10 08:12:35+00:00,15.09,RED,BNK FEARX,Leona,5,53,24,0.4528301886792453,53,24,0.4528301886792453,5,3,0.6,7,4,0.5714285714285714,0
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262815,2,2025,2025-05-10 09:10:05+00:00,15.09,BLUE,BNK FEARX,Naafiri,1,42,17,0.40476190476190477,42,17,0.40476190476190477,4,1,0.25,6,3,0.5,0
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262815,2,2025,2025-05-10 09:10:05+00:00,15.09,BLUE,BNK FEARX,Lucian,2,8,3,0.375,8,3,0.375,0,0,,2,1,0.5,0
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262815,2,2025,2025-05-10 09:10:05+00:00,15.09,BLUE,BNK FEARX,Nami,3,2,0,0.0,2,0,0.0,0,0,,0,0,,0
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262815,2,2025,2025-05-10 09:10:05+00:00,15.09,BLUE,BNK FEARX,Sylas,4,29,17,0.5862068965517241,29,17,0.5862068965517241,0,0,,2,0,0.0,0
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262815,2,2025,2025-05-10 09:10:05+00:00,15.09,BLUE,BNK FEARX,Aurora,5,49,23,0.46938775510204084,49,23,0.46938775510204084,0,0,,1,0,0.0,0
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262815,2,2025,2025-05-10 09:10:05+00:00,15.09,RED,Gen.G,Rumble,1,70,36,0.5142857142857142,70,36,0.5142857142857142,6,2,0.3333333333333333,6,5,0.8333333333333334,1
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262815,2,2025,2025-05-10 09:10:05+00:00,15.09,RED,Gen.G,Zed,2,1,1,1.0,1,1,1.0,0,0,,1,1,1.0,1
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262815,2,2025,2025-05-10 09:10:05+00:00,15.09,RED,Gen.G,Galio,3,35,19,0.5428571428571428,35,19,0.5428571428571428,1,1,1.0,8,6,0.75,1
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262815,2,2025,2025-05-10 09:10:05+00:00,15.09,RED,Gen.G,Zeri,4,26,13,0.5,26,13,0.5,1,0,0.0,2,1,0.5,1
2025_20250510_BNK_FEARX_vs_Gen_G_S3,LOLTMNT02_262815,2,2025,2025-05-10 09:10:05+00:00,15.09,RED,Gen.G,Lulu,5,12,6,0.5,12,6,0.5,0,0,,3,1,0.3333333333333333,1
2025_20250511_DN_SOOPers_vs_Nongshim_RedForce_S3,LOLTMNT02_263347,1,2025,2025-05-11 06:05:43+00:00,15.09,BLUE,Nongshim RedForce,Taliyah,1,56,33,0.5892857142857143,56,33,0.5892857142857143,5,2,0.4,4,4,1.0,1
2025_20250511_DN_SOOPers_vs_Nongshim_RedForce_S3,LOLTMNT02_263347,1,2025,2025-05-11 06:05:43+00:00,15.09,BLUE,Nongshim RedForce,Pantheon,2,35,21,0.6,35,21,0.6,7,5,0.7142857142857143,0,0,,1
2025_20250511_DN_SOOPers_vs_Nongshim_RedForce_S3,LOLTMNT02_263347,1,2025,2025-05-11 06:05:43+00:00,15.09,BLUE,Nongshim RedForce,Gwen,3,30,20,0.6666666666666666,30,20,0.6666666666666666,5,3,0.6,4,3,0.75,1
2025_20250511_DN_SOOPers_vs_Nongshim_RedForce_S3,LOLTMNT02_263347,1,2025,2025-05-11 06:05:43+00:00,15.09,BLUE,Nongshim RedForce,Ezreal,4,69,32,0.463768115942029,69,32,0.463768115942029,5,3,0.6,8,5,0.625,1
2025_20250511_DN_SOOPers_vs_Nongshim_RedForce_S3,LOLTMNT02_263347,1,2025,2025-05-11 06:05:43+00:00,15.09,BLUE,Nongshim RedForce,Leona,5,54,24,0.4444444444444444,54,24,0.4444444444444444,6,3,0.5,3,3,1.0,1
2025_20250511_DN_SOOPers_vs_Nongshim_RedForce_S3,LOLTMNT02_263347,1,2025,2025-05-11 06:05:43+00:00,15.09,RED,DN SOOPers,Yone,1,44,24,0.5454545454545454,44,24,0.5454545454545454,3,3,1.0,0,0,,0
2025_20250511_DN_SOOPers_vs_Nongshim_RedForce_S3,LOLTMNT02_263347,1,2025,2025-05-11 06:05:43+00:00,15.09,RED,DN SOOPers,Sejuani,2,53,22,0.41509433962264153,53,22,0.41509433962264153,3,2,0.6666666666666666,5,1,0.2,0
