game_id,year,date,league,game_number,split,playoffs,patch,datacompleteness,source_url,source_series_id,blue_team,blue_team_id,red_team,red_team_id,first_pick_side,blue_result,red_result,winner_side,winner_team,blue_ban1,red_ban1,blue_pick1,red_pick1,blue_ban2,red_ban2,blue_pick2,red_pick2,blue_ban3,red_ban3,blue_pick3,red_pick3,blue_ban4,red_ban4,blue_pick4,red_pick4,blue_ban5,red_ban5,blue_pick5,red_pick5,team_pair,series_id,fearless_unavailable_before_game,fearless_unavailable_count,fearless_repeat_detected,blue_games_before,blue_wins_before,blue_win_rate_before,blue_season_games_before,blue_season_wins_before,blue_season_win_rate_before,blue_last5_games,blue_last5_win_rate,blue_last10_games,blue_last10_win_rate,blue_side_games_before,blue_side_win_rate_before,blue_patch_games_before,blue_patch_win_rate_before,blue_h2h_games_before,blue_h2h_win_rate_before,red_games_before,red_wins_before,red_win_rate_before,red_season_games_before,red_season_wins_before,red_season_win_rate_before,red_last5_games,red_last5_win_rate,red_last10_games,red_last10_win_rate,red_side_games_before,red_side_win_rate_before,red_patch_games_before,red_patch_win_rate_before,red_h2h_games_before,red_h2h_win_rate_before
LOLTMNT03_336502,2026,2026-01-16 08:53:11+00:00,LCK,2,Cup,0,16.01,complete,,,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,RED,1,0,BLUE,Dplus Kia,Orianna,Qiyana,Varus,Jarvan IV,Azir,Jayce,Xin Zhao,Sion,Akali,LeBlanc,Gwen,Syndra,Ezreal,Bard,Ekko,Ashe,Sivir,Neeko,Rakan,Braum,oe:team:b3c72a20aa56f5d28022ac04a7dc294|oe:team:ef69efa6acebe94107f0cf1ba716806,2026_20260116_DN_SOOPers_vs_Dplus_Kia_S7,"[""K'Sante"", ""Rumble"", ""Ryze"", ""Wukong"", ""Yunara"", ""Taliyah"", ""Ambessa"", ""Corki"", ""Lulu"", ""Nami""]",10,False,134.0,76.0,0.5671641791044776,3.0,3.0,1.0,5.0,0.6,10.0,0.6,62.0,0.6290322580645161,3.0,1.0,15.0,0.8666666666666667,91.0,22.0,0.24175824175824176,4.0,1.0,0.25,5.0,0.2,10.0,0.3,37.0,0.13513513513513514,4.0,0.25,15.0,0.13333333333333333
LOLTMNT03_337590,2026,2026-01-16 10:08:16+00:00,LCK,1,Cup,0,16.01,complete,,,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,RED,0,1,RED,Hanwha Life Esports,Jayce,Malphite,Ryze,Rumble,Azir,Orianna,Pantheon,Vi,Varus,Yunara,Ambessa,Taliyah,Rell,Bard,Lucian,Corki,Nautilus,Aphelios,Milio,Alistar,oe:team:3a1d18f46bcb3716ebcfcf4ef068934|oe:team:ce499dea30cfce118f4fe85da0227e8,2026_20260116_Hanwha_Life_Esports_vs_T1_S9,[],0,False,115.0,72.0,0.6260869565217392,0.0,0.0,,5.0,0.4,10.0,0.5,55.0,0.6545454545454545,0.0,,22.0,0.5,121.0,76.0,0.628099173553719,0.0,0.0,,5.0,0.4,10.0,0.7,66.0,0.6212121212121212,0.0,,22.0,0.5
LOLTMNT03_336511,2026,2026-01-16 11:07:37+00:00,LCK,2,Cup,0,16.01,complete,,,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,BLUE,0,1,RED,T1,Malphite,Jayce,Aurora,Aphelios,Orianna,Azir,Wukong,Xin Zhao,Yunara,Varus,Rakan,Lulu,Galio,Yone,Gnar,K'Sante,Sion,Gwen,Ziggs,Sylas,oe:team:3a1d18f46bcb3716ebcfcf4ef068934|oe:team:ce499dea30cfce118f4fe85da0227e8,2026_20260116_Hanwha_Life_Esports_vs_T1_S9,"[""Ryze"", ""Rumble"", ""Pantheon"", ""Vi"", ""Ambessa"", ""Taliyah"", ""Lucian"", ""Corki"", ""Milio"", ""Alistar""]",10,False,122.0,77.0,0.6311475409836066,1.0,1.0,1.0,5.0,0.4,10.0,0.7,55.0,0.6363636363636364,1.0,1.0,23.0,0.5217391304347826,116.0,72.0,0.6206896551724138,1.0,0.0,0.0,5.0,0.4,10.0,0.5,60.0,0.6,1.0,0.0,23.0,0.4782608695652174
LOLTMNT03_337603,2026,2026-01-16 11:56:34+00:00,LCK,3,Cup,0,16.01,complete,,,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,RED,1,0,BLUE,T1,Jayce,Malphite,Bard,Azir,Varus,Poppy,Orianna,Jarvan IV,Rell,Yunara,Nocturne,Rek'Sai,Renata Glasc,Ezreal,Sivir,Nautilus,Ashe,Gwen,Akali,Jhin,oe:team:3a1d18f46bcb3716ebcfcf4ef068934|oe:team:ce499dea30cfce118f4fe85da0227e8,2026_20260116_Hanwha_Life_Esports_vs_T1_S9,"[""Ryze"", ""Rumble"", ""Pantheon"", ""Vi"", ""Ambessa"", ""Taliyah"", ""Lucian"", ""Corki"", ""Milio"", ""Alistar"", ""Aurora"", ""Aphelios"", ""Wukong"", ""Xin Zhao"", ""Rakan"", ""Lulu"", ""Gnar"", ""K'Sante"", ""Ziggs"", ""Sylas""]",20,False,117.0,73.0,0.6239316239316239,2.0,1.0,0.5,5.0,0.4,10.0,0.6,56.0,0.6428571428571429,2.0,0.5,24.0,0.5,123.0,77.0,0.6260162601626016,2.0,1.0,0.5,5.0,0.4,10.0,0.6,67.0,0.6268656716417911,2.0,0.5,24.0,0.5
LOLTMNT03_336667,2026,2026-01-17 08:05:53+00:00,LCK,1,Cup,0,16.01,complete,,,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,BLUE,1,0,BLUE,BNK FEARX,Neeko,Jayce,Azir,Taliyah,Malphite,Rumble,Pantheon,Vi,Gwen,Sion,Renekton,Gnar,Poppy,Bard,Xayah,Ezreal,Yunara,Lucian,Rakan,Leona,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf|oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,2026_20260117_BNK_FEARX_vs_HANJIN_BRION_S6,[],0,False,107.0,48.0,0.4485981308411215,2.0,2.0,1.0,5.0,0.6,10.0,0.4,56.0,0.5178571428571429,2.0,1.0,13.0,0.7692307692307693,103.0,39.0,0.3786407766990291,2.0,0.0,0.0,5.0,0.2,10.0,0.3,50.0,0.28,2.0,0.0,13.0,0.23076923076923078
LOLTMNT03_337754,2026,2026-01-17 09:01:27+00:00,LCK,2,Cup,0,16.01,complete,,,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,RED,0,1,RED,HANJIN BRION,Rumble,Neeko,Yunara,Ryze,Orianna,Jarvan IV,Lulu,Ambessa,Jayce,Malphite,Xin Zhao,Nautilus,Corki,Cassiopeia,Galio,Varus,Aphelios,Syndra,Aatrox,Trundle,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf|oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,2026_20260117_BNK_FEARX_vs_HANJIN_BRION_S6,"[""Azir"", ""Taliyah"", ""Pantheon"", ""Vi"", ""Renekton"", ""Gnar"", ""Xayah"", ""Ezreal"", ""Rakan"", ""Leona""]",10,False,108.0,49.0,0.4537037037037037,3.0,3.0,1.0,5.0,0.8,10.0,0.4,57.0,0.5263157894736842,3.0,1.0,14.0,0.7857142857142857,104.0,39.0,0.375,3.0,0.0,0.0,5.0,0.0,10.0,0.3,51.0,0.27450980392156865,3.0,0.0,14.0,0.21428571428571427
LOLTMNT03_337756,2026,2026-01-17 09:47:06+00:00,LCK,3,Cup,0,16.01,complete,,,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,RED,0,1,RED,BNK FEARX,Jayce,Malphite,Sion,Orianna,Rumble,Jarvan IV,Lucian,Rek'Sai,Neeko,Gwen,Braum,Wukong,Kalista,Akali,Syndra,Kai'Sa,Aphelios,LeBlanc,Poppy,Alistar,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf|oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,2026_20260117_BNK_FEARX_vs_HANJIN_BRION_S6,"[""Azir"", ""Taliyah"", ""Pantheon"", ""Vi"", ""Renekton"", ""Gnar"", ""Xayah"", ""Ezreal"", ""Rakan"", ""Leona"", ""Yunara"", ""Ryze"", ""Lulu"", ""Ambessa"", ""Xin Zhao"", ""Nautilus"", ""Galio"", ""Varus"", ""Aatrox"", ""Trundle""]",20,False,105.0,40.0,0.38095238095238093,4.0,1.0,0.25,5.0,0.2,10.0,0.3,53.0,0.4716981132075472,4.0,0.25,15.0,0.26666666666666666,109.0,49.0,0.44954128440366975,4.0,3.0,0.75,5.0,0.6,10.0,0.4,51.0,0.37254901960784315,4.0,0.75,15.0,0.7333333333333333
LOLTMNT03_336695,2026,2026-01-17 11:10:45+00:00,LCK,1,Cup,0,16.01,complete,,,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,RED,0,1,RED,Gen.G,Jayce,Neeko,Taliyah,Rumble,Azir,Malphite,Vi,Varus,Ambessa,Orianna,K'Sante,Yone,Bard,Sivir,Alistar,Rakan,Poppy,Ziggs,Ezreal,Xin Zhao,oe:team:50f58982d91a36557ec8aec52ab014f|oe:team:d723992568441c6bafa2658129eade7,2026_20260117_Gen_G_vs_KT_Rolster_S8,[],0,False,117.0,56.0,0.47863247863247865,3.0,2.0,0.6666666666666666,5.0,0.4,10.0,0.3,60.0,0.4,3.0,0.6666666666666666,19.0,0.21052631578947367,123.0,92.0,0.7479674796747967,2.0,2.0,1.0,5.0,0.8,10.0,0.9,76.0,0.7236842105263158,2.0,1.0,19.0,0.7894736842105263
LOLTMNT03_337782,2026,2026-01-17 12:05:01+00:00,LCK,2,Cup,0,16.01,complete,,,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,RED,1,0,BLUE,Gen.G,Azir,Neeko,Yunara,Ryze,Orianna,Jayce,Anivia,Renekton,Malphite,Cassiopeia,Sion,Wukong,Aphelios,Lulu,Ambessa,Ziggs,Corki,Poppy,Rell,Nautilus,oe:team:50f58982d91a36557ec8aec52ab014f|oe:team:d723992568441c6bafa2658129eade7,2026_20260117_Gen_G_vs_KT_Rolster_S8,"[""Taliyah"", ""Rumble"", ""Vi"", ""Varus"", ""K'Sante"", ""Yone"", ""Alistar"", ""Rakan"", ""Ezreal"", ""Xin Zhao""]",10,False,124.0,93.0,0.75,3.0,3.0,1.0,5.0,0.8,10.0,0.9,47.0,0.7872340425531915,3.0,1.0,20.0,0.8,118.0,56.0,0.4745762711864407,4.0,2.0,0.5,5.0,0.4,10.0,0.2,57.0,0.5614035087719298,4.0,0.5,20.0,0.2
LOLTMNT03_336834,2026,2026-01-18 08:05:24+00:00,LCK,1,Cup,0,16.01,complete,,,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,RED,0,1,RED,Nongshim RedForce,Rumble,Ambessa,Aphelios,Pantheon,Jayce,Malphite,Azir,Orianna,Varus,Yunara,Lulu,Neeko,Gwen,Xin Zhao,Sion,Corki,Miss Fortune,Jarvan IV,Aatrox,Zaahen,oe:team:3a1d18f46bcb3716ebcfcf4ef068934|oe:team:5cd2cd09ec94296f605dd13a2924d6c,2026_20260118_Hanwha_Life_Esports_vs_Nongshim_RedForce_S7,[],0,False,124.0,77.0,0.6209677419354839,3.0,1.0,0.3333333333333333,5.0,0.4,10.0,0.5,56.0,0.625,3.0,0.3333333333333333,12.0,1.0,118.0,45.0,0.3813559322033898,2.0,0.0,0.0,5.0,0.0,10.0,0.2,52.0,0.38461538461538464,2.0,0.0,12.0,0.0
LOLTMNT03_336842,2026,2026-01-18 08:58:36+00:00,LCK,2,Cup,0,16.01,complete,,,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,RED,1,0,BLUE,Nongshim RedForce,Jayce,Malphite,Jarvan IV,Ryze,Rumble,Vi,Yunara,Ambessa,Yone,Poppy,Taliyah,Varus,Rakan,Alistar,Nautilus,Xin Zhao,Rell,Renekton,Gwen,Braum,oe:team:3a1d18f46bcb3716ebcfcf4ef068934|oe:team:5cd2cd09ec94296f605dd13a2924d6c,2026_20260118_Hanwha_Life_Esports_vs_Nongshim_RedForce_S7,"[""Aphelios"", ""Pantheon"", ""Azir"", ""Orianna"", ""Lulu"", ""Neeko"", ""Sion"", ""Corki"", ""Aatrox"", ""Zaahen""]",10,False,119.0,46.0,0.3865546218487395,3.0,1.0,0.3333333333333333,5.0,0.2,10.0,0.2,66.0,0.3787878787878788,3.0,0.3333333333333333,13.0,0.07692307692307693,125.0,77.0,0.616,4.0,1.0,0.25,5.0,0.2,10.0,0.4,68.0,0.6176470588235294,4.0,0.25,13.0,0.9230769230769231
LOLTMNT03_337890,2026,2026-01-18 10:20:18+00:00,LCK,1,Cup,0,16.01,complete,,,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Kiwoom DRX,oe:team:1d0389df0c5eea93b04122ba167c010,RED,1,0,BLUE,T1,Jayce,Malphite,Nocturne,Orianna,Varus,Pantheon,Azir,Xin Zhao,Jarvan IV,Rumble,Aphelios,Yunara,Renekton,Lulu,Zaahen,Jax,Rek'Sai,Ambessa,Thresh,Bard,oe:team:1d0389df0c5eea93b04122ba167c010|oe:team:ce499dea30cfce118f4fe85da0227e8,2026_20260118_Kiwoom_DRX_vs_T1_S4,[],0,False,118.0,74.0,0.6271186440677966,3.0,2.0,0.6666666666666666,5.0,0.4,10.0,0.6,57.0,0.6491228070175439,3.0,0.6666666666666666,6.0,1.0,99.0,38.0,0.3838383838383838,2.0,0.0,0.0,5.0,0.2,10.0,0.2,43.0,0.3488372093023256,2.0,0.0,6.0,0.0
LOLTMNT03_337894,2026,2026-01-18 11:12:18+00:00,LCK,2,Cup,0,16.01,complete,,,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Kiwoom DRX,oe:team:1d0389df0c5eea93b04122ba167c010,BLUE,0,1,RED,Kiwoom DRX,Varus,Rumble,Ryze,Renekton,Malphite,Jayce,Neeko,Ambessa,Vi,Pantheon,Gnar,Taliyah,Nami,Jarvan IV,Sylas,Alistar,Karma,Wukong,Kai'Sa,Corki,oe:team:1d0389df0c5eea93b04122ba167c010|oe:team:ce499dea30cfce118f4fe85da0227e8,2026_20260118_Kiwoom_DRX_vs_T1_S4,"[""Nocturne"", ""Orianna"", ""Azir"", ""Xin Zhao"", ""Aphelios"", ""Yunara"", ""Zaahen"", ""Jax"", ""Thresh"", ""Bard""]",10,False,119.0,75.0,0.6302521008403361,4.0,3.0,0.75,5.0,0.6,10.0,0.6,58.0,0.6551724137931034,4.0,0.75,7.0,1.0,100.0,38.0,0.38,3.0,0.0,0.0,5.0,0.2,10.0,0.2,44.0,0.3409090909090909,3.0,0.0,7.0,0.0
