series_id,game_id,game_number,date,patch,blue_team,red_team,first_pick_side,step,draft_state,fearless_unavailable,next_side,next_action,target_champion
LCK_20260731_HANJIN_BRION_vs_Kiwoom_DRX_S5,LOLTMNT02_443601,2,2026-07-31 11:31:11+00:00,16.14,Kiwoom DRX,HANJIN BRION,RED,17,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Locke""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Vi""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Lee Sin""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Annie""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Ezreal""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Lucian""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Milio""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Karma""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Ryze""}, {""order"": 14, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Xin Zhao""}, {""order"": 15, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Galio""}, {""order"": 16, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Wukong""}]","[""Cassiopeia"", ""Camille"", ""Naafiri"", ""Jarvan IV"", ""Nautilus"", ""Syndra"", ""Jhin"", ""Rumble"", ""Ambessa"", ""Corki""]",BLUE,PICK,Pantheon
LCK_20260731_HANJIN_BRION_vs_Kiwoom_DRX_S5,LOLTMNT02_443601,2,2026-07-31 11:31:11+00:00,16.14,Kiwoom DRX,HANJIN BRION,RED,18,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Locke""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Vi""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Lee Sin""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Annie""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Ezreal""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Lucian""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Milio""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Karma""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Ryze""}, {""order"": 14, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Xin Zhao""}, {""order"": 15, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Galio""}, {""order"": 16, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Wukong""}, {""order"": 17, ""phase"": ""PICK_PHASE_2"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Pantheon""}]","[""Cassiopeia"", ""Camille"", ""Naafiri"", ""Jarvan IV"", ""Nautilus"", ""Syndra"", ""Jhin"", ""Rumble"", ""Ambessa"", ""Corki""]",RED,PICK,Aurora
LCK_20260731_HANJIN_BRION_vs_Kiwoom_DRX_S5,LOLTMNT02_443601,2,2026-07-31 11:31:11+00:00,16.14,Kiwoom DRX,HANJIN BRION,RED,19,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Locke""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Vi""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Lee Sin""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Annie""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Ezreal""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Lucian""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Milio""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Karma""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Ryze""}, {""order"": 14, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Xin Zhao""}, {""order"": 15, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Galio""}, {""order"": 16, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Wukong""}, {""order"": 17, ""phase"": ""PICK_PHASE_2"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Pantheon""}, {""order"": 18, ""phase"": ""PICK_PHASE_2"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Aurora""}]","[""Cassiopeia"", ""Camille"", ""Naafiri"", ""Jarvan IV"", ""Nautilus"", ""Syndra"", ""Jhin"", ""Rumble"", ""Ambessa"", ""Corki""]",RED,PICK,Anivia
LCK_20260731_HANJIN_BRION_vs_Kiwoom_DRX_S5,LOLTMNT02_443601,2,2026-07-31 11:31:11+00:00,16.14,Kiwoom DRX,HANJIN BRION,RED,20,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Locke""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Vi""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Lee Sin""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Annie""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Ezreal""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Lucian""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Milio""}, {""order"": 12, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Karma""}, {""order"": 13, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Ryze""}, {""order"": 14, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Xin Zhao""}, {""order"": 15, ""phase"": ""BAN_PHASE_2"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Galio""}, {""order"": 16, ""phase"": ""BAN_PHASE_2"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Wukong""}, {""order"": 17, ""phase"": ""PICK_PHASE_2"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Pantheon""}, {""order"": 18, ""phase"": ""PICK_PHASE_2"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Aurora""}, {""order"": 19, ""phase"": ""PICK_PHASE_2"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Anivia""}]","[""Cassiopeia"", ""Camille"", ""Naafiri"", ""Jarvan IV"", ""Nautilus"", ""Syndra"", ""Jhin"", ""Rumble"", ""Ambessa"", ""Corki""]",BLUE,PICK,Yorick
LCK_20260731_HANJIN_BRION_vs_Kiwoom_DRX_S5,LOLTMNT02_443609,3,2026-07-31 12:30:32+00:00,16.14,Kiwoom DRX,HANJIN BRION,RED,1,[],"[""Cassiopeia"", ""Camille"", ""Naafiri"", ""Jarvan IV"", ""Nautilus"", ""Syndra"", ""Jhin"", ""Rumble"", ""Ambessa"", ""Corki"", ""Annie"", ""Lee Sin"", ""Ezreal"", ""Lucian"", ""Karma"", ""Milio"", ""Pantheon"", ""Aurora"", ""Yorick"", ""Anivia""]",RED,BAN,Poppy
LCK_20260731_HANJIN_BRION_vs_Kiwoom_DRX_S5,LOLTMNT02_443609,3,2026-07-31 12:30:32+00:00,16.14,Kiwoom DRX,HANJIN BRION,RED,2,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Poppy""}]","[""Cassiopeia"", ""Camille"", ""Naafiri"", ""Jarvan IV"", ""Nautilus"", ""Syndra"", ""Jhin"", ""Rumble"", ""Ambessa"", ""Corki"", ""Annie"", ""Lee Sin"", ""Ezreal"", ""Lucian"", ""Karma"", ""Milio"", ""Pantheon"", ""Aurora"", ""Yorick"", ""Anivia""]",BLUE,BAN,Jayce
LCK_20260731_HANJIN_BRION_vs_Kiwoom_DRX_S5,LOLTMNT02_443609,3,2026-07-31 12:30:32+00:00,16.14,Kiwoom DRX,HANJIN BRION,RED,3,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}]","[""Cassiopeia"", ""Camille"", ""Naafiri"", ""Jarvan IV"", ""Nautilus"", ""Syndra"", ""Jhin"", ""Rumble"", ""Ambessa"", ""Corki"", ""Annie"", ""Lee Sin"", ""Ezreal"", ""Lucian"", ""Karma"", ""Milio"", ""Pantheon"", ""Aurora"", ""Yorick"", ""Anivia""]",RED,BAN,Bard
LCK_20260731_HANJIN_BRION_vs_Kiwoom_DRX_S5,LOLTMNT02_443609,3,2026-07-31 12:30:32+00:00,16.14,Kiwoom DRX,HANJIN BRION,RED,4,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Bard""}]","[""Cassiopeia"", ""Camille"", ""Naafiri"", ""Jarvan IV"", ""Nautilus"", ""Syndra"", ""Jhin"", ""Rumble"", ""Ambessa"", ""Corki"", ""Annie"", ""Lee Sin"", ""Ezreal"", ""Lucian"", ""Karma"", ""Milio"", ""Pantheon"", ""Aurora"", ""Yorick"", ""Anivia""]",BLUE,BAN,Xin Zhao
LCK_20260731_HANJIN_BRION_vs_Kiwoom_DRX_S5,LOLTMNT02_443609,3,2026-07-31 12:30:32+00:00,16.14,Kiwoom DRX,HANJIN BRION,RED,5,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Xin Zhao""}]","[""Cassiopeia"", ""Camille"", ""Naafiri"", ""Jarvan IV"", ""Nautilus"", ""Syndra"", ""Jhin"", ""Rumble"", ""Ambessa"", ""Corki"", ""Annie"", ""Lee Sin"", ""Ezreal"", ""Lucian"", ""Karma"", ""Milio"", ""Pantheon"", ""Aurora"", ""Yorick"", ""Anivia""]",RED,BAN,Orianna
LCK_20260731_HANJIN_BRION_vs_Kiwoom_DRX_S5,LOLTMNT02_443609,3,2026-07-31 12:30:32+00:00,16.14,Kiwoom DRX,HANJIN BRION,RED,6,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Xin Zhao""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}]","[""Cassiopeia"", ""Camille"", ""Naafiri"", ""Jarvan IV"", ""Nautilus"", ""Syndra"", ""Jhin"", ""Rumble"", ""Ambessa"", ""Corki"", ""Annie"", ""Lee Sin"", ""Ezreal"", ""Lucian"", ""Karma"", ""Milio"", ""Pantheon"", ""Aurora"", ""Yorick"", ""Anivia""]",BLUE,BAN,Locke
LCK_20260731_HANJIN_BRION_vs_Kiwoom_DRX_S5,LOLTMNT02_443609,3,2026-07-31 12:30:32+00:00,16.14,Kiwoom DRX,HANJIN BRION,RED,7,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Xin Zhao""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Locke""}]","[""Cassiopeia"", ""Camille"", ""Naafiri"", ""Jarvan IV"", ""Nautilus"", ""Syndra"", ""Jhin"", ""Rumble"", ""Ambessa"", ""Corki"", ""Annie"", ""Lee Sin"", ""Ezreal"", ""Lucian"", ""Karma"", ""Milio"", ""Pantheon"", ""Aurora"", ""Yorick"", ""Anivia""]",RED,PICK,Vi
LCK_20260731_HANJIN_BRION_vs_Kiwoom_DRX_S5,LOLTMNT02_443609,3,2026-07-31 12:30:32+00:00,16.14,Kiwoom DRX,HANJIN BRION,RED,8,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Xin Zhao""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Locke""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Vi""}]","[""Cassiopeia"", ""Camille"", ""Naafiri"", ""Jarvan IV"", ""Nautilus"", ""Syndra"", ""Jhin"", ""Rumble"", ""Ambessa"", ""Corki"", ""Annie"", ""Lee Sin"", ""Ezreal"", ""Lucian"", ""Karma"", ""Milio"", ""Pantheon"", ""Aurora"", ""Yorick"", ""Anivia""]",BLUE,PICK,Ryze
LCK_20260731_HANJIN_BRION_vs_Kiwoom_DRX_S5,LOLTMNT02_443609,3,2026-07-31 12:30:32+00:00,16.14,Kiwoom DRX,HANJIN BRION,RED,9,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Xin Zhao""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Locke""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Vi""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Ryze""}]","[""Cassiopeia"", ""Camille"", ""Naafiri"", ""Jarvan IV"", ""Nautilus"", ""Syndra"", ""Jhin"", ""Rumble"", ""Ambessa"", ""Corki"", ""Annie"", ""Lee Sin"", ""Ezreal"", ""Lucian"", ""Karma"", ""Milio"", ""Pantheon"", ""Aurora"", ""Yorick"", ""Anivia""]",BLUE,PICK,Nocturne
LCK_20260731_HANJIN_BRION_vs_Kiwoom_DRX_S5,LOLTMNT02_443609,3,2026-07-31 12:30:32+00:00,16.14,Kiwoom DRX,HANJIN BRION,RED,10,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Xin Zhao""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Locke""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Vi""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Ryze""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Nocturne""}]","[""Cassiopeia"", ""Camille"", ""Naafiri"", ""Jarvan IV"", ""Nautilus"", ""Syndra"", ""Jhin"", ""Rumble"", ""Ambessa"", ""Corki"", ""Annie"", ""Lee Sin"", ""Ezreal"", ""Lucian"", ""Karma"", ""Milio"", ""Pantheon"", ""Aurora"", ""Yorick"", ""Anivia""]",RED,PICK,Viktor
LCK_20260731_HANJIN_BRION_vs_Kiwoom_DRX_S5,LOLTMNT02_443609,3,2026-07-31 12:30:32+00:00,16.14,Kiwoom DRX,HANJIN BRION,RED,11,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Xin Zhao""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Locke""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Vi""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Ryze""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Nocturne""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Viktor""}]","[""Cassiopeia"", ""Camille"", ""Naafiri"", ""Jarvan IV"", ""Nautilus"", ""Syndra"", ""Jhin"", ""Rumble"", ""Ambessa"", ""Corki"", ""Annie"", ""Lee Sin"", ""Ezreal"", ""Lucian"", ""Karma"", ""Milio"", ""Pantheon"", ""Aurora"", ""Yorick"", ""Anivia""]",RED,PICK,Alistar
LCK_20260731_HANJIN_BRION_vs_Kiwoom_DRX_S5,LOLTMNT02_443609,3,2026-07-31 12:30:32+00:00,16.14,Kiwoom DRX,HANJIN BRION,RED,12,"[{""order"": 1, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Poppy""}, {""order"": 2, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Jayce""}, {""order"": 3, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Bard""}, {""order"": 4, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Xin Zhao""}, {""order"": 5, ""phase"": ""BAN_PHASE_1"", ""side"": ""RED"", ""action"": ""BAN"", ""champion"": ""Orianna""}, {""order"": 6, ""phase"": ""BAN_PHASE_1"", ""side"": ""BLUE"", ""action"": ""BAN"", ""champion"": ""Locke""}, {""order"": 7, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Vi""}, {""order"": 8, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Ryze""}, {""order"": 9, ""phase"": ""PICK_PHASE_1"", ""side"": ""BLUE"", ""action"": ""PICK"", ""champion"": ""Nocturne""}, {""order"": 10, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Viktor""}, {""order"": 11, ""phase"": ""PICK_PHASE_1"", ""side"": ""RED"", ""action"": ""PICK"", ""champion"": ""Alistar""}]","[""Cassiopeia"", ""Camille"", ""Naafiri"", ""Jarvan IV"", ""Nautilus"", ""Syndra"", ""Jhin"", ""Rumble"", ""Ambessa"", ""Corki"", ""Annie"", ""Lee Sin"", ""Ezreal"", ""Lucian"", ""Karma"", ""Milio"", ""Pantheon"", ""Aurora"", ""Yorick"", ""Anivia""]",BLUE,PICK,Gnar
